entry,at,order
"""Saeed @ f50jW-AuT0"" checks",2022-04-28T01:10:04.912Z,165110820491200
"Flop:  [A♣, 10♣, 10♠]",2022-04-28T01:10:03.145Z,165110820314500
"""Martin @ k-Q0a4dZEt"" checks",2022-04-28T01:10:02.243Z,165110820224300
"""Saeed @ f50jW-AuT0"" calls 50",2022-04-28T01:09:58.662Z,165110819866200
"""Amin 🪓 @ q7yik-c0PC"" folds",2022-04-28T01:09:57.040Z,165110819704000
"""Mohammad M @ xHiJmE_Qdf"" calls 50",2022-04-28T01:09:56.121Z,165110819612100
"""Shohreh @ UA4oSZwjWd"" calls 50",2022-04-28T01:09:54.588Z,165110819458800
"""Siamak @ XGXRtKsbbo"" calls 50",2022-04-28T01:09:53.631Z,165110819363100
"""Hossein @ casYoi_zZN"" calls 50",2022-04-28T01:09:41.490Z,165110818149000
"""Martin @ k-Q0a4dZEt"" posts a big blind of 50",2022-04-28T01:09:37.977Z,165110817797710
"""Saeed @ f50jW-AuT0"" posts a small blind of 20",2022-04-28T01:09:37.977Z,165110817797709
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (8777) | #2 ""Amin 🪓 @ q7yik-c0PC"" (11430) | #3 ""Saeed @ f50jW-AuT0"" (11915) | #5 ""Martin @ k-Q0a4dZEt"" (10570) | #8 ""Hossein @ casYoi_zZN"" (12608) | #9 ""Siamak @ XGXRtKsbbo"" (10950) | #10 ""Shohreh @ UA4oSZwjWd"" (10750)",2022-04-28T01:09:37.977Z,165110817797701
"-- starting hand #6  (No Limit Texas Hold'em) (dealer: ""Amin 🪓 @ q7yik-c0PC"") --",2022-04-28T01:09:37.977Z,165110817797700
"-- ending hand #5 --",2022-04-28T01:09:34.976Z,165110817497602
"""Mohammad M @ xHiJmE_Qdf"" collected 320 from pot",2022-04-28T01:09:34.976Z,165110817497601
"Uncalled bet of 408 returned to ""Mohammad M @ xHiJmE_Qdf""",2022-04-28T01:09:34.976Z,165110817497600
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:09:34.104Z,165110817410400
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:09:33.142Z,165110817314200
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:09:32.133Z,165110817213300
"""Martin @ k-Q0a4dZEt"" folds",2022-04-28T01:09:20.272Z,165110816027200
"""Saeed @ f50jW-AuT0"" folds",2022-04-28T01:09:17.286Z,165110815728600
"""Amin 🪓 @ q7yik-c0PC"" folds",2022-04-28T01:09:16.277Z,165110815627700
"""Mohammad M @ xHiJmE_Qdf"" raises to 458",2022-04-28T01:09:15.277Z,165110815527700
"""Shohreh @ UA4oSZwjWd"" calls 50",2022-04-28T01:09:10.961Z,165110815096100
"""Siamak @ XGXRtKsbbo"" calls 50",2022-04-28T01:09:10.012Z,165110815001200
"""Hossein @ casYoi_zZN"" calls 50",2022-04-28T01:09:08.275Z,165110814827500
"""Martin @ k-Q0a4dZEt"" calls 50",2022-04-28T01:09:06.789Z,165110814678900
"""Saeed @ f50jW-AuT0"" posts a big blind of 50",2022-04-28T01:09:01.957Z,165110814195710
"""Amin 🪓 @ q7yik-c0PC"" posts a small blind of 20",2022-04-28T01:09:01.957Z,165110814195709
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (8507) | #2 ""Amin 🪓 @ q7yik-c0PC"" (11450) | #3 ""Saeed @ f50jW-AuT0"" (11965) | #5 ""Martin @ k-Q0a4dZEt"" (10620) | #8 ""Hossein @ casYoi_zZN"" (12658) | #9 ""Siamak @ XGXRtKsbbo"" (11000) | #10 ""Shohreh @ UA4oSZwjWd"" (10800)",2022-04-28T01:09:01.957Z,165110814195701
"-- starting hand #5  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T01:09:01.957Z,165110814195700
"-- ending hand #4 --",2022-04-28T01:08:55.854Z,165110813585403
"""Mohammad M @ xHiJmE_Qdf"" shows a Q♥, 7♣.",2022-04-28T01:08:55.854Z,165110813585402
"""Amin 🪓 @ q7yik-c0PC"" collected 800 from pot with Two Pair, A's & Q's (combination: A♠, A♣, Q♣, Q♠, J♠)",2022-04-28T01:08:55.854Z,165110813585401
"""Amin 🪓 @ q7yik-c0PC"" shows a J♠, Q♣.",2022-04-28T01:08:55.854Z,165110813585400
"""Amin 🪓 @ q7yik-c0PC"" checks",2022-04-28T01:08:54.984Z,165110813498400
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:08:50.444Z,165110813044400
"River: A♠, Q♠, 8♣, A♣ [8♦]",2022-04-28T01:08:48.953Z,165110812895300
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:08:48.046Z,165110812804600
"""Amin 🪓 @ q7yik-c0PC"" bets 100",2022-04-28T01:08:44.436Z,165110812443600
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:08:40.161Z,165110812016100
"Turn: A♠, Q♠, 8♣ [A♣]",2022-04-28T01:08:37.845Z,165110811784500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:08:36.976Z,165110811697600
"""Martin @ k-Q0a4dZEt"" folds",2022-04-28T01:08:35.974Z,165110811597400
"""Saeed @ f50jW-AuT0"" folds",2022-04-28T01:08:34.742Z,165110811474200
"""Amin 🪓 @ q7yik-c0PC"" calls 50",2022-04-28T01:08:31.100Z,165110811110000
"""Mohammad M @ xHiJmE_Qdf"" bets 50",2022-04-28T01:08:29.579Z,165110810957900
"Flop:  [A♠, Q♠, 8♣]",2022-04-28T01:08:28.031Z,165110810803100
"""Mohammad M @ xHiJmE_Qdf"" calls 100",2022-04-28T01:08:27.129Z,165110810712900
"""Shohreh @ UA4oSZwjWd"" calls 100",2022-04-28T01:08:25.519Z,165110810551900
"""Martin @ k-Q0a4dZEt"" calls 100",2022-04-28T01:08:23.238Z,165110810323800
"""Saeed @ f50jW-AuT0"" calls 100",2022-04-28T01:08:21.052Z,165110810105200
"""Amin 🪓 @ q7yik-c0PC"" raises to 100",2022-04-28T01:08:19.819Z,165110809981900
"""Mohammad M @ xHiJmE_Qdf"" calls 50",2022-04-28T01:08:17.345Z,165110809734500
"""Shohreh @ UA4oSZwjWd"" calls 50",2022-04-28T01:08:15.975Z,165110809597500
"""Siamak @ XGXRtKsbbo"" folds",2022-04-28T01:08:15.015Z,165110809501500
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:08:14.103Z,165110809410300
"""Martin @ k-Q0a4dZEt"" calls 50",2022-04-28T01:08:13.142Z,165110809314200
"""Saeed @ f50jW-AuT0"" calls 50",2022-04-28T01:08:11.403Z,165110809140300
"""Amin 🪓 @ q7yik-c0PC"" posts a big blind of 50",2022-04-28T01:08:09.720Z,165110808972011
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 20",2022-04-28T01:08:09.720Z,165110808972010
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (8757) | #2 ""Amin 🪓 @ q7yik-c0PC"" (10900) | #3 ""Saeed @ f50jW-AuT0"" (12065) | #5 ""Martin @ k-Q0a4dZEt"" (10720) | #8 ""Hossein @ casYoi_zZN"" (12658) | #9 ""Siamak @ XGXRtKsbbo"" (11000) | #10 ""Shohreh @ UA4oSZwjWd"" (10900)",2022-04-28T01:08:09.720Z,165110808972002
"-- starting hand #4  (No Limit Texas Hold'em) (dealer: ""Shohreh @ UA4oSZwjWd"") --",2022-04-28T01:08:09.720Z,165110808972001
"The player ""Siamak @ XGXRtKsbbo"" joined the game with a stack of 11000.",2022-04-28T01:08:09.720Z,165110808972000
"""Shohreh @ UA4oSZwjWd"" shows a 6♣, 8♣.",2022-04-28T01:08:03.797Z,165110808379700
"-- ending hand #3 --",2022-04-28T01:08:03.115Z,165110808311502
"""Saeed @ f50jW-AuT0"" collected 1320 from pot with Two Pair, Q's & 10's (combination: Q♥, Q♣, 10♥, 10♠, J♣)",2022-04-28T01:08:03.115Z,165110808311501
"""Saeed @ f50jW-AuT0"" shows a 10♥, Q♥.",2022-04-28T01:08:03.115Z,165110808311500
"""Mohammad M @ xHiJmE_Qdf"" calls 330",2022-04-28T01:08:02.248Z,165110808224800
"""Saeed @ f50jW-AuT0"" bets 330",2022-04-28T01:08:00.783Z,165110808078300
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:07:57.076Z,165110807707600
"River: 10♠, J♣, 6♦, 6♠ [Q♣]",2022-04-28T01:07:55.010Z,165110807501000
"""Saeed @ f50jW-AuT0"" calls 50",2022-04-28T01:07:54.184Z,165110807418400
"""Mohammad M @ xHiJmE_Qdf"" bets 50",2022-04-28T01:07:52.038Z,165110807203800
"Turn: 10♠, J♣, 6♦ [6♠]",2022-04-28T01:07:49.914Z,165110806991400
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:07:49.057Z,165110806905700
"""Martin @ k-Q0a4dZEt"" folds",2022-04-28T01:07:45.621Z,165110806562100
"""Saeed @ f50jW-AuT0"" calls 155",2022-04-28T01:07:44.662Z,165110806466200
"""Amin 🪓 @ q7yik-c0PC"" folds",2022-04-28T01:07:41.903Z,165110806190300
"""Mohammad M @ xHiJmE_Qdf"" bets 155",2022-04-28T01:07:38.651Z,165110805865100
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:07:34.387Z,165110805438700
"Flop:  [10♠, J♣, 6♦]",2022-04-28T01:07:26.089Z,165110804608900
"""Mohammad M @ xHiJmE_Qdf"" checks",2022-04-28T01:07:25.275Z,165110804527500
"""Shohreh @ UA4oSZwjWd"" calls 50",2022-04-28T01:07:23.399Z,165110804339900
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:07:16.322Z,165110803632200
"""Martin @ k-Q0a4dZEt"" calls 50",2022-04-28T01:07:13.544Z,165110803354400
"""Saeed @ f50jW-AuT0"" calls 50",2022-04-28T01:07:10.177Z,165110803017700
"""Amin 🪓 @ q7yik-c0PC"" calls 50",2022-04-28T01:07:07.978Z,165110802797800
"""Mohammad M @ xHiJmE_Qdf"" posts a big blind of 50",2022-04-28T01:07:05.583Z,165110802558309
"""Shohreh @ UA4oSZwjWd"" posts a small blind of 20",2022-04-28T01:07:05.583Z,165110802558308
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (9342) | #2 ""Amin 🪓 @ q7yik-c0PC"" (10950) | #3 ""Saeed @ f50jW-AuT0"" (11330) | #5 ""Martin @ k-Q0a4dZEt"" (10770) | #8 ""Hossein @ casYoi_zZN"" (12658) | #10 ""Shohreh @ UA4oSZwjWd"" (10950)",2022-04-28T01:07:05.583Z,165110802558301
"-- starting hand #3  (No Limit Texas Hold'em) (dealer: ""Hossein @ casYoi_zZN"") --",2022-04-28T01:07:05.583Z,165110802558300
"-- ending hand #2 --",2022-04-28T01:07:02.580Z,165110802258002
"""Saeed @ f50jW-AuT0"" collected 510 from pot",2022-04-28T01:07:02.580Z,165110802258001
"Uncalled bet of 700 returned to ""Saeed @ f50jW-AuT0""",2022-04-28T01:07:02.580Z,165110802258000
"""Martin @ k-Q0a4dZEt"" folds",2022-04-28T01:07:01.681Z,165110802168100
"""Saeed @ f50jW-AuT0"" bets 700",2022-04-28T01:06:45.802Z,165110800580200
"River: K♦, K♥, 4♣, K♣ [2♦]",2022-04-28T01:06:41.069Z,165110800106900
"""Martin @ k-Q0a4dZEt"" checks",2022-04-28T01:06:40.236Z,165110800023600
"""Saeed @ f50jW-AuT0"" checks",2022-04-28T01:06:36.724Z,165110799672400
"Turn: K♦, K♥, 4♣ [K♣]",2022-04-28T01:06:34.466Z,165110799446600
"""Amin 🪓 @ q7yik-c0PC"" folds",2022-04-28T01:06:33.575Z,165110799357500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T01:06:25.928Z,165110798592800
"""Hossein @ casYoi_zZN"" folds",2022-04-28T01:06:20.664Z,165110798066400
"""Martin @ k-Q0a4dZEt"" calls 130",2022-04-28T01:06:07.952Z,165110796795200
"""Saeed @ f50jW-AuT0"" bets 130",2022-04-28T01:06:03.956Z,165110796395600
"""Amin 🪓 @ q7yik-c0PC"" checks",2022-04-28T01:05:57.412Z,165110795741200
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:05:56.507Z,165110795650700
"""Hossein @ casYoi_zZN"" checks",2022-04-28T01:05:42.047Z,165110794204700
"Flop:  [K♦, K♥, 4♣]",2022-04-28T01:05:34.123Z,165110793412300
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T01:05:33.226Z,165110793322600
"The admin approved the player ""Siamak @ XGXRtKsbbo"" participation with a stack of 11000.",2022-04-28T01:05:31.458Z,165110793145800
"""Hossein @ casYoi_zZN"" calls 50",2022-04-28T01:05:17.246Z,165110791724600
"""Martin @ k-Q0a4dZEt"" calls 50",2022-04-28T01:05:12.937Z,165110791293700
"""Saeed @ f50jW-AuT0"" calls 50",2022-04-28T01:05:11.143Z,165110791114300
"""Amin 🪓 @ q7yik-c0PC"" calls 50",2022-04-28T01:05:10.207Z,165110791020700
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T01:05:08.895Z,165110790889500
"""Shohreh @ UA4oSZwjWd"" posts a big blind of 50",2022-04-28T01:05:06.914Z,165110790691410
"""Hossein @ casYoi_zZN"" posts a small blind of 20",2022-04-28T01:05:06.914Z,165110790691409
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (9342) | #2 ""Amin 🪓 @ q7yik-c0PC"" (11000) | #3 ""Saeed @ f50jW-AuT0"" (11000) | #5 ""Martin @ k-Q0a4dZEt"" (10950) | #8 ""Hossein @ casYoi_zZN"" (12708) | #10 ""Shohreh @ UA4oSZwjWd"" (11000)",2022-04-28T01:05:06.914Z,165110790691402
"-- starting hand #2  (No Limit Texas Hold'em) (dealer: ""Martin @ k-Q0a4dZEt"") --",2022-04-28T01:05:06.914Z,165110790691401
"The player ""Shohreh @ UA4oSZwjWd"" joined the game with a stack of 11000.",2022-04-28T01:05:06.914Z,165110790691400
"The player ""Siamak @ XGXRtKsbbo"" requested a seat.",2022-04-28T01:05:04.400Z,165110790440000
"-- ending hand #1 --",2022-04-28T01:05:00.811Z,165110790081102
"""Hossein @ casYoi_zZN"" collected 3366 from pot with Two Pair, 10's & 7's (combination: 10♣, 10♠, 7♠, 7♦, J♠)",2022-04-28T01:05:00.811Z,165110790081101
"""Hossein @ casYoi_zZN"" shows a 10♣, 7♠.",2022-04-28T01:05:00.811Z,165110790081100
"""Mohammad M @ xHiJmE_Qdf"" calls 1122",2022-04-28T01:04:59.992Z,165110789999200
"The admin approved the player ""Shohreh @ UA4oSZwjWd"" participation with a stack of 11000.",2022-04-28T01:04:52.724Z,165110789272400
"The player ""Shohreh @ UA4oSZwjWd"" requested a seat.",2022-04-28T01:04:46.880Z,165110788688000
"""Hossein @ casYoi_zZN"" bets 1122",2022-04-28T01:04:42.359Z,165110788235900
"River: 3♥, 10♠, 7♦, J♠ [2♣]",2022-04-28T01:04:39.404Z,165110787940400
"""Mohammad M @ xHiJmE_Qdf"" calls 374",2022-04-28T01:04:38.540Z,165110787854000
"""Hossein @ casYoi_zZN"" bets 374",2022-04-28T01:04:36.422Z,165110787642200
"Turn: 3♥, 10♠, 7♦ [J♠]",2022-04-28T01:04:31.491Z,165110787149100
"""Martin @ k-Q0a4dZEt"" folds",2022-04-28T01:04:30.652Z,165110787065200
"""Mohammad M @ xHiJmE_Qdf"" calls 112",2022-04-28T01:04:24.407Z,165110786440700
"""Hossein @ casYoi_zZN"" bets 112",2022-04-28T01:04:22.846Z,165110786284600
"""Martin @ k-Q0a4dZEt"" checks",2022-04-28T01:04:12.031Z,165110785203100
"Flop:  [3♥, 10♠, 7♦]",2022-04-28T01:04:08.174Z,165110784817400
"""Hossein @ casYoi_zZN"" checks",2022-04-28T01:04:07.276Z,165110784727600
"""Martin @ k-Q0a4dZEt"" calls 50",2022-04-28T01:03:51.394Z,165110783139400
"""Saeed @ f50jW-AuT0"" folds",2022-04-28T01:03:47.166Z,165110782716600
"""Amin 🪓 @ q7yik-c0PC"" folds",2022-04-28T01:03:31.320Z,165110781132000
"""Mohammad M @ xHiJmE_Qdf"" calls 50",2022-04-28T01:03:19.349Z,165110779934900
"""Hossein @ casYoi_zZN"" posts a big blind of 50",2022-04-28T01:03:16.030Z,165110779603013
"""Martin @ k-Q0a4dZEt"" posts a small blind of 20",2022-04-28T01:03:16.030Z,165110779603012
"Player stacks: #1 ""Mohammad M @ xHiJmE_Qdf"" (11000) | #2 ""Amin 🪓 @ q7yik-c0PC"" (11000) | #3 ""Saeed @ f50jW-AuT0"" (11000) | #5 ""Martin @ k-Q0a4dZEt"" (11000) | #8 ""Hossein @ casYoi_zZN"" (11000)",2022-04-28T01:03:16.030Z,165110779603006
"The player ""Hossein @ casYoi_zZN"" joined the game with a stack of 11000.",2022-04-28T01:03:16.030Z,165110779603005
"The player ""Martin @ k-Q0a4dZEt"" joined the game with a stack of 11000.",2022-04-28T01:03:16.030Z,165110779603004
"The player ""Saeed @ f50jW-AuT0"" joined the game with a stack of 11000.",2022-04-28T01:03:16.030Z,165110779603003
"The player ""Amin 🪓 @ q7yik-c0PC"" joined the game with a stack of 11000.",2022-04-28T01:03:16.030Z,165110779603002
"The player ""Mohammad M @ xHiJmE_Qdf"" joined the game with a stack of 11000.",2022-04-28T01:03:16.030Z,165110779603001
"-- starting hand #1  (No Limit Texas Hold'em) (dealer: ""Saeed @ f50jW-AuT0"") --",2022-04-28T01:03:16.030Z,165110779603000
"The admin approved the player ""Amin 🪓 @ q7yik-c0PC"" participation with a stack of 11000.",2022-04-28T01:01:47.810Z,165110770781000
"The player ""Amin 🪓 @ q7yik-c0PC"" requested a seat.",2022-04-28T00:59:55.084Z,165110759508400
"The admin approved the player ""Saeed @ f50jW-AuT0"" participation with a stack of 11000.",2022-04-28T00:59:21.925Z,165110756192500
"The player ""Nima1 @ 38-i-hGO-o"" passed the room ownership to ""Hossein @ casYoi_zZN"".",2022-04-28T00:59:16.740Z,165110755674000
"The player ""Saeed @ f50jW-AuT0"" requested a seat.",2022-04-28T00:59:05.710Z,165110754571000
"The admin approved the player ""Hossein @ casYoi_zZN"" participation with a stack of 11000.",2022-04-28T00:57:18.394Z,165110743839400
"The player ""Hossein @ casYoi_zZN"" requested a seat.",2022-04-28T00:56:46.174Z,165110740617400
"The admin approved the player ""Martin @ k-Q0a4dZEt"" participation with a stack of 11000.",2022-04-28T00:55:59.593Z,165110735959300
"The player ""Martin @ k-Q0a4dZEt"" requested a seat.",2022-04-28T00:54:20.073Z,165110726007300
"The admin approved the player ""Mohammad M @ xHiJmE_Qdf"" participation with a stack of 11000.",2022-04-28T00:53:30.990Z,165110721099000
"The player ""Mohammad M @ xHiJmE_Qdf"" requested a seat.",2022-04-28T00:52:46.939Z,165110716693900
"The game's ante was changed from 0 to 0.",2022-04-28T00:35:21.324Z,165110612132402
"The game's big blind was changed from 20 to 50.",2022-04-28T00:35:21.324Z,165110612132401
"The game's small blind was changed from 10 to 20.",2022-04-28T00:35:21.324Z,165110612132400
