entry,at,order
"-- ending hand #96 --",2022-04-28T03:03:32.189Z,165111501218901
"""Samiraa @ casYoi_zZN"" collected 17184 from pot with Two Pair, 10's & 9's (combination: 10♣, 10♠, 9♣, 9♥, 8♥)",2022-04-28T03:03:32.189Z,165111501218900
"River: 10♠, 9♥, 8♥, 5♣ [2♦]",2022-04-28T03:03:28.101Z,165111500810100
"Turn: 10♠, 9♥, 8♥ [5♣]",2022-04-28T03:03:24.082Z,165111500408200
"""Samiraa @ casYoi_zZN"" shows a 10♣, 9♣.",2022-04-28T03:03:19.979Z,165111499997902
"""Nasrin @ CEk0cMuwn3"" shows a A♥, 9♠.",2022-04-28T03:03:19.979Z,165111499997901
"Uncalled bet of 10880 returned to ""Samiraa @ casYoi_zZN""",2022-04-28T03:03:19.979Z,165111499997900
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:03:19.105Z,165111499910500
"""Samiraa @ casYoi_zZN"" bets 10880",2022-04-28T03:03:16.319Z,165111499631900
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T03:03:13.897Z,165111499389700
"Flop:  [10♠, 9♥, 8♥]",2022-04-28T03:03:11.170Z,165111499117000
"""Mahboub @ 6bzXjnEYxs"" calls 5728",2022-04-28T03:03:10.362Z,165111499036200
"""Samiraa @ casYoi_zZN"" calls 5728",2022-04-28T03:03:00.651Z,165111498065100
"""Nasrin @ CEk0cMuwn3"" raises to 5728 and go all in",2022-04-28T03:02:58.582Z,165111497858200
"""Mahboub @ 6bzXjnEYxs"" calls 2000",2022-04-28T03:02:50.301Z,165111497030100
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T03:02:48.251Z,165111496825100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T03:02:47.313Z,165111496731300
"""Samiraa @ casYoi_zZN"" calls 2000",2022-04-28T03:02:45.097Z,165111496509700
"""Nasrin @ CEk0cMuwn3"" posts a big blind of 2000",2022-04-28T03:02:40.083Z,165111496008308
"""Mahboub @ 6bzXjnEYxs"" posts a small blind of 1000",2022-04-28T03:02:40.083Z,165111496008307
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (66702) | #3 ""Hojr @ ZjUOreNbvL"" (14008) | #6 ""Mahboub @ 6bzXjnEYxs"" (16608) | #7 ""Nasrin @ CEk0cMuwn3"" (5728) | #10 ""Samiraa @ casYoi_zZN"" (22444)",2022-04-28T03:02:40.083Z,165111496008301
"-- starting hand #96  (No Limit Texas Hold'em) (dealer: ""Hojr @ ZjUOreNbvL"") --",2022-04-28T03:02:40.083Z,165111496008300
"-- ending hand #95 --",2022-04-28T03:02:37.060Z,165111495706002
"""erfan m @ QiP7VCJIwA"" collected 5000 from pot",2022-04-28T03:02:37.060Z,165111495706001
"Uncalled bet of 6000 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T03:02:37.060Z,165111495706000
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:02:36.207Z,165111495620700
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T03:02:34.679Z,165111495467900
"""erfan m @ QiP7VCJIwA"" raises to 8000",2022-04-28T03:02:31.885Z,165111495188500
"""Samiraa @ casYoi_zZN"" folds",2022-04-28T03:02:24.067Z,165111494406700
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T03:02:18.784Z,165111493878400
"""Mahboub @ 6bzXjnEYxs"" posts a big blind of 2000",2022-04-28T03:02:16.129Z,165111493612908
"""Hojr @ ZjUOreNbvL"" posts a small blind of 1000",2022-04-28T03:02:16.129Z,165111493612907
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (63702) | #3 ""Hojr @ ZjUOreNbvL"" (15008) | #6 ""Mahboub @ 6bzXjnEYxs"" (18608) | #7 ""Nasrin @ CEk0cMuwn3"" (5728) | #10 ""Samiraa @ casYoi_zZN"" (22444)",2022-04-28T03:02:16.129Z,165111493612901
"-- starting hand #95  (No Limit Texas Hold'em) (dealer: ""erfan m @ QiP7VCJIwA"") --",2022-04-28T03:02:16.129Z,165111493612900
"-- ending hand #94 --",2022-04-28T03:02:13.131Z,165111493313102
"""Hojr @ ZjUOreNbvL"" collected 4000 from pot",2022-04-28T03:02:13.131Z,165111493313101
"Uncalled bet of 2000 returned to ""Hojr @ ZjUOreNbvL""",2022-04-28T03:02:13.131Z,165111493313100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T03:02:12.263Z,165111493226300
"""Hojr @ ZjUOreNbvL"" bets 2000",2022-04-28T03:02:07.296Z,165111492729600
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T03:02:05.989Z,165111492598900
"Flop:  [Q♠, 3♠, 9♥]",2022-04-28T03:02:01.211Z,165111492121100
"""Hojr @ ZjUOreNbvL"" checks",2022-04-28T03:02:00.395Z,165111492039500
"""erfan m @ QiP7VCJIwA"" calls 2000",2022-04-28T03:01:59.418Z,165111491941800
"""Samiraa @ casYoi_zZN"" folds",2022-04-28T03:01:57.479Z,165111491747900
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T03:01:56.530Z,165111491653000
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:01:54.511Z,165111491451100
"""Hojr @ ZjUOreNbvL"" posts a big blind of 2000",2022-04-28T03:01:51.896Z,165111491189608
"""erfan m @ QiP7VCJIwA"" posts a small blind of 1000",2022-04-28T03:01:51.896Z,165111491189607
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (65702) | #3 ""Hojr @ ZjUOreNbvL"" (13008) | #6 ""Mahboub @ 6bzXjnEYxs"" (18608) | #7 ""Nasrin @ CEk0cMuwn3"" (5728) | #10 ""Samiraa @ casYoi_zZN"" (22444)",2022-04-28T03:01:51.896Z,165111491189601
"-- starting hand #94  (No Limit Texas Hold'em) (dealer: ""Samiraa @ casYoi_zZN"") --",2022-04-28T03:01:51.896Z,165111491189600
"-- ending hand #93 --",2022-04-28T03:01:48.901Z,165111490890102
"""Samiraa @ casYoi_zZN"" collected 4000 from pot",2022-04-28T03:01:48.901Z,165111490890101
"Uncalled bet of 4000 returned to ""Samiraa @ casYoi_zZN""",2022-04-28T03:01:48.901Z,165111490890100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T03:01:48.084Z,165111490808400
"""Samiraa @ casYoi_zZN"" bets 4000",2022-04-28T03:01:46.257Z,165111490625700
"Flop:  [2♣, Q♦, 9♥]",2022-04-28T03:01:42.669Z,165111490266900
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T03:01:41.839Z,165111490183900
"""Samiraa @ casYoi_zZN"" calls 2000",2022-04-28T03:01:40.093Z,165111490009300
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T03:01:39.108Z,165111489910800
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:01:38.162Z,165111489816200
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T03:01:35.922Z,165111489592200
"""erfan m @ QiP7VCJIwA"" posts a big blind of 2000",2022-04-28T03:01:32.860Z,165111489286008
"""Samiraa @ casYoi_zZN"" posts a small blind of 1000",2022-04-28T03:01:32.860Z,165111489286007
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (67702) | #3 ""Hojr @ ZjUOreNbvL"" (13008) | #6 ""Mahboub @ 6bzXjnEYxs"" (18608) | #7 ""Nasrin @ CEk0cMuwn3"" (5728) | #10 ""Samiraa @ casYoi_zZN"" (20444)",2022-04-28T03:01:32.860Z,165111489286001
"-- starting hand #93  (No Limit Texas Hold'em) (dealer: ""Nasrin @ CEk0cMuwn3"") --",2022-04-28T03:01:32.860Z,165111489286000
"-- ending hand #92 --",2022-04-28T03:01:29.860Z,165111488986002
"""Samiraa @ casYoi_zZN"" collected 2000 from pot",2022-04-28T03:01:29.860Z,165111488986001
"Uncalled bet of 1000 returned to ""Samiraa @ casYoi_zZN""",2022-04-28T03:01:29.860Z,165111488986000
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T03:01:29.012Z,165111488901200
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:01:27.111Z,165111488711100
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T03:01:17.462Z,165111487746200
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T03:01:16.430Z,165111487643000
"""Samiraa @ casYoi_zZN"" posts a big blind of 2000",2022-04-28T03:01:14.024Z,165111487402408
"""Nasrin @ CEk0cMuwn3"" posts a small blind of 1000",2022-04-28T03:01:14.024Z,165111487402407
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (67702) | #3 ""Hojr @ ZjUOreNbvL"" (13008) | #6 ""Mahboub @ 6bzXjnEYxs"" (18608) | #7 ""Nasrin @ CEk0cMuwn3"" (6728) | #10 ""Samiraa @ casYoi_zZN"" (19444)",2022-04-28T03:01:14.024Z,165111487402401
"-- starting hand #92  (No Limit Texas Hold'em) (dealer: ""Mahboub @ 6bzXjnEYxs"") --",2022-04-28T03:01:14.024Z,165111487402400
"""Mahboub @ 6bzXjnEYxs"" shows a J♦, A♣.",2022-04-28T03:01:12.659Z,165111487265900
"-- ending hand #91 --",2022-04-28T03:01:10.353Z,165111487035302
"""Samiraa @ casYoi_zZN"" collected 5000 from pot",2022-04-28T03:01:10.353Z,165111487035301
"Uncalled bet of 14444 returned to ""Samiraa @ casYoi_zZN""",2022-04-28T03:01:10.353Z,165111487035300
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T03:01:09.468Z,165111486946800
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T03:01:08.432Z,165111486843200
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T03:01:05.459Z,165111486545900
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T03:01:04.506Z,165111486450600
"""Samiraa @ casYoi_zZN"" raises to 16444 and go all in",2022-04-28T03:01:01.611Z,165111486161100
"""Nasrin @ CEk0cMuwn3"" posts a big blind of 2000",2022-04-28T03:00:56.412Z,165111485641211
"""Mahboub @ 6bzXjnEYxs"" posts a small blind of 1000",2022-04-28T03:00:56.412Z,165111485641210
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (67702) | #3 ""Hojr @ ZjUOreNbvL"" (13008) | #6 ""Mahboub @ 6bzXjnEYxs"" (19608) | #7 ""Nasrin @ CEk0cMuwn3"" (8728) | #10 ""Samiraa @ casYoi_zZN"" (16444)",2022-04-28T03:00:56.412Z,165111485641204
"-- starting hand #91  (No Limit Texas Hold'em) (dead button) --",2022-04-28T03:00:56.412Z,165111485641203
"The game's big blind was changed from 1000 to 2000.",2022-04-28T03:00:56.412Z,165111485641202
"The game's small blind was changed from 500 to 1000.",2022-04-28T03:00:56.412Z,165111485641201
"The player ""Kamran @ qVHsrcyBJS"" quits the game with a stack of 0.",2022-04-28T03:00:56.412Z,165111485641200
"-- ending hand #90 --",2022-04-28T03:00:50.336Z,165111485033604
"""Kamran @ qVHsrcyBJS"" shows a K♦, 6♦.",2022-04-28T03:00:50.336Z,165111485033603
"""erfan m @ QiP7VCJIwA"" collected 10081 from pot with Three of a Kind, 7's (combination: 7♥, 7♣, 7♦, J♣, 8♣)",2022-04-28T03:00:50.336Z,165111485033602
"""erfan m @ QiP7VCJIwA"" shows a 3♥, 7♥.",2022-04-28T03:00:50.336Z,165111485033601
"Uncalled bet of 2000 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T03:00:50.336Z,165111485033600
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T03:00:49.420Z,165111484942000
"""erfan m @ QiP7VCJIwA"" bets 2000",2022-04-28T03:00:46.752Z,165111484675200
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T03:00:38.696Z,165111483869600
"River: 7♣, 8♣, J♣, 4♠ [7♦]",2022-04-28T03:00:35.410Z,165111483541000
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T03:00:34.557Z,165111483455700
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T03:00:31.477Z,165111483147700
"Turn: 7♣, 8♣, J♣ [4♠]",2022-04-28T03:00:27.318Z,165111482731800
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T03:00:26.467Z,165111482646700
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T03:00:22.148Z,165111482214800
"Flop:  [7♣, 8♣, J♣]",2022-04-28T03:00:18.311Z,165111481831100
"""erfan m @ QiP7VCJIwA"" calls 3027",2022-04-28T03:00:17.447Z,165111481744700
"""Nasrin @ CEk0cMuwn3"" calls 3027",2022-04-28T03:00:05.647Z,165111480564700
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T02:59:54.752Z,165111479475200
"""Kamran @ qVHsrcyBJS"" raises to 3027 and go all in",2022-04-28T02:59:52.795Z,165111479279500
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T02:59:49.951Z,165111478995100
"""erfan m @ QiP7VCJIwA"" calls 1000",2022-04-28T02:59:48.963Z,165111478896300
"""Samiraa @ casYoi_zZN"" folds",2022-04-28T02:59:46.990Z,165111478699000
"""Nasrin @ CEk0cMuwn3"" calls 1000",2022-04-28T02:59:36.105Z,165111477610500
"""Mahboub @ 6bzXjnEYxs"" posts a big blind of 1000",2022-04-28T02:59:31.911Z,165111477191109
"""Kamran @ qVHsrcyBJS"" posts a small blind of 500",2022-04-28T02:59:31.911Z,165111477191108
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (60648) | #3 ""Hojr @ ZjUOreNbvL"" (13008) | #5 ""Kamran @ qVHsrcyBJS"" (3027) | #6 ""Mahboub @ 6bzXjnEYxs"" (20608) | #7 ""Nasrin @ CEk0cMuwn3"" (11755) | #10 ""Samiraa @ casYoi_zZN"" (16444)",2022-04-28T02:59:31.911Z,165111477191101
"-- starting hand #90  (No Limit Texas Hold'em) (dealer: ""Hojr @ ZjUOreNbvL"") --",2022-04-28T02:59:31.911Z,165111477191100
"-- ending hand #89 --",2022-04-28T02:59:25.904Z,165111476590403
"""Mahboub @ 6bzXjnEYxs"" shows a J♠, 9♣.",2022-04-28T02:59:25.904Z,165111476590402
"""erfan m @ QiP7VCJIwA"" collected 10000 from pot with Two Pair, A's & 7's (combination: A♠, A♦, 7♥, 7♣, K♠)",2022-04-28T02:59:25.904Z,165111476590401
"""erfan m @ QiP7VCJIwA"" shows a A♠, 7♥.",2022-04-28T02:59:25.904Z,165111476590400
"""erfan m @ QiP7VCJIwA"" calls 1000",2022-04-28T02:59:25.007Z,165111476500700
"""Mahboub @ 6bzXjnEYxs"" bets 1000",2022-04-28T02:59:23.174Z,165111476317400
"River: K♠, 2♣, 10♦, 7♣ [A♦]",2022-04-28T02:59:20.101Z,165111476010100
"""Mahboub @ 6bzXjnEYxs"" calls 2000",2022-04-28T02:59:19.252Z,165111475925200
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T02:59:16.661Z,165111475666100
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T02:59:10.302Z,165111475030200
"""erfan m @ QiP7VCJIwA"" bets 2000",2022-04-28T02:59:09.275Z,165111474927500
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T02:59:04.821Z,165111474482100
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T02:59:01.912Z,165111474191200
"""Hojr @ ZjUOreNbvL"" checks",2022-04-28T02:58:59.864Z,165111473986400
"Turn: K♠, 2♣, 10♦ [7♣]",2022-04-28T02:58:58.391Z,165111473839100
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T02:58:57.503Z,165111473750300
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T02:58:54.007Z,165111473400700
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T02:58:48.634Z,165111472863400
"""Hojr @ ZjUOreNbvL"" checks",2022-04-28T02:58:46.956Z,165111472695600
"Flop:  [K♠, 2♣, 10♦]",2022-04-28T02:58:45.189Z,165111472518900
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T02:58:44.379Z,165111472437900
"""Hojr @ ZjUOreNbvL"" calls 1000",2022-04-28T02:58:30.328Z,165111471032800
"""erfan m @ QiP7VCJIwA"" calls 1000",2022-04-28T02:58:28.806Z,165111470880600
"""Samiraa @ casYoi_zZN"" folds",2022-04-28T02:58:26.862Z,165111470686200
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T02:58:25.966Z,165111470596600
"""Mahboub @ 6bzXjnEYxs"" calls 1000",2022-04-28T02:58:21.196Z,165111470119600
"""Kamran @ qVHsrcyBJS"" posts a big blind of 1000",2022-04-28T02:58:16.868Z,165111469686809
"""Hojr @ ZjUOreNbvL"" posts a small blind of 500",2022-04-28T02:58:16.868Z,165111469686808
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (54648) | #3 ""Hojr @ ZjUOreNbvL"" (14008) | #5 ""Kamran @ qVHsrcyBJS"" (4027) | #6 ""Mahboub @ 6bzXjnEYxs"" (24608) | #7 ""Nasrin @ CEk0cMuwn3"" (11755) | #10 ""Samiraa @ casYoi_zZN"" (16444)",2022-04-28T02:58:16.868Z,165111469686801
"-- starting hand #89  (No Limit Texas Hold'em) (dealer: ""erfan m @ QiP7VCJIwA"") --",2022-04-28T02:58:16.868Z,165111469686800
"-- ending hand #88 --",2022-04-28T02:58:10.776Z,165111469077604
"""Samiraa @ casYoi_zZN"" collected 5000 from pot with Three of a Kind, A's (combination: A♦, A♣, A♠, J♥, 10♦)",2022-04-28T02:58:10.776Z,165111469077603
"""Samiraa @ casYoi_zZN"" shows a A♦, 8♣.",2022-04-28T02:58:10.776Z,165111469077602
"""Hojr @ ZjUOreNbvL"" collected 5000 from pot with Three of a Kind, A's (combination: A♥, A♣, A♠, J♥, 10♦)",2022-04-28T02:58:10.776Z,165111469077601
"""Hojr @ ZjUOreNbvL"" shows a A♥, 4♥.",2022-04-28T02:58:10.776Z,165111469077600
"""Hojr @ ZjUOreNbvL"" calls 1000",2022-04-28T02:58:09.966Z,165111468996600
"""Samiraa @ casYoi_zZN"" bets 1000",2022-04-28T02:58:08.507Z,165111468850700
"""Hojr @ ZjUOreNbvL"" checks",2022-04-28T02:58:07.050Z,165111468705000
"River: J♥, A♣, A♠, 3♥ [10♦]",2022-04-28T02:58:05.771Z,165111468577100
"""Hojr @ ZjUOreNbvL"" calls 1000",2022-04-28T02:58:04.964Z,165111468496400
"""Samiraa @ casYoi_zZN"" bets 1000",2022-04-28T02:58:03.389Z,165111468338900
"""Hojr @ ZjUOreNbvL"" checks",2022-04-28T02:58:01.928Z,165111468192800
"Turn: J♥, A♣, A♠ [3♥]",2022-04-28T02:58:00.565Z,165111468056500
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T02:57:59.678Z,165111467967800
"""Hojr @ ZjUOreNbvL"" calls 1000",2022-04-28T02:57:57.851Z,165111467785100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T02:57:52.345Z,165111467234500
"""Samiraa @ casYoi_zZN"" bets 1000",2022-04-28T02:57:50.575Z,165111467057500
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T02:57:48.829Z,165111466882900
"""Hojr @ ZjUOreNbvL"" checks",2022-04-28T02:57:46.648Z,165111466664800
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T02:57:44.841Z,165111466484100
"Flop:  [J♥, A♣, A♠]",2022-04-28T02:57:40.761Z,165111466076100
"""Hojr @ ZjUOreNbvL"" checks",2022-04-28T02:57:39.878Z,165111465987800
"""erfan m @ QiP7VCJIwA"" calls 1000",2022-04-28T02:57:38.934Z,165111465893400
"""Samiraa @ casYoi_zZN"" calls 1000",2022-04-28T02:57:37.541Z,165111465754100
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T02:57:36.580Z,165111465658000
"""Mahboub @ 6bzXjnEYxs"" calls 1000",2022-04-28T02:57:35.628Z,165111465562800
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T02:57:31.624Z,165111465162400
"""Hojr @ ZjUOreNbvL"" posts a big blind of 1000",2022-04-28T02:57:30.255Z,165111465025509
"""erfan m @ QiP7VCJIwA"" posts a small blind of 500",2022-04-28T02:57:30.255Z,165111465025508
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (55648) | #3 ""Hojr @ ZjUOreNbvL"" (13008) | #5 ""Kamran @ qVHsrcyBJS"" (4027) | #6 ""Mahboub @ 6bzXjnEYxs"" (25608) | #7 ""Nasrin @ CEk0cMuwn3"" (11755) | #10 ""Samiraa @ casYoi_zZN"" (15444)",2022-04-28T02:57:30.255Z,165111465025501
"-- starting hand #88  (No Limit Texas Hold'em) (dealer: ""Samiraa @ casYoi_zZN"") --",2022-04-28T02:57:30.255Z,165111465025500
"-- ending hand #87 --",2022-04-28T02:57:27.338Z,165111464733802
"""Samiraa @ casYoi_zZN"" collected 3000 from pot",2022-04-28T02:57:27.338Z,165111464733801
"Uncalled bet of 1000 returned to ""Samiraa @ casYoi_zZN""",2022-04-28T02:57:27.338Z,165111464733800
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T02:57:26.480Z,165111464648000
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T02:57:24.310Z,165111464431000
"""Samiraa @ casYoi_zZN"" bets 1000",2022-04-28T02:57:19.911Z,165111463991100
"Turn: 3♣, 9♣, 6♣ [8♠]",2022-04-28T02:57:18.241Z,165111463824100
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T02:57:17.420Z,165111463742000
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T02:57:15.482Z,165111463548200
"""Samiraa @ casYoi_zZN"" checks",2022-04-28T02:57:13.348Z,165111463334800
"Flop:  [3♣, 9♣, 6♣]",2022-04-28T02:57:09.028Z,165111462902800
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T02:57:08.146Z,165111462814600
"""Samiraa @ casYoi_zZN"" calls 1000",2022-04-28T02:57:06.223Z,165111462622300
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T02:57:04.641Z,165111462464100
"""Mahboub @ 6bzXjnEYxs"" calls 1000",2022-04-28T02:57:03.647Z,165111462364700
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T02:57:00.236Z,165111462023600
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T02:56:59.238Z,165111461923800
"""erfan m @ QiP7VCJIwA"" posts a big blind of 1000",2022-04-28T02:56:57.834Z,165111461783409
"""Samiraa @ casYoi_zZN"" posts a small blind of 500",2022-04-28T02:56:57.834Z,165111461783408
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (56648) | #3 ""Hojr @ ZjUOreNbvL"" (13008) | #5 ""Kamran @ qVHsrcyBJS"" (4027) | #6 ""Mahboub @ 6bzXjnEYxs"" (26608) | #7 ""Nasrin @ CEk0cMuwn3"" (11755) | #10 ""Samiraa @ casYoi_zZN"" (13444)",2022-04-28T02:56:57.834Z,165111461783401
"-- starting hand #87  (No Limit Texas Hold'em) (dealer: ""Nasrin @ CEk0cMuwn3"") --",2022-04-28T02:56:57.834Z,165111461783400
"-- ending hand #86 --",2022-04-28T02:56:54.908Z,165111461490802
"""Hojr @ ZjUOreNbvL"" collected 3500 from pot",2022-04-28T02:56:54.908Z,165111461490801
"Uncalled bet of 9508 returned to ""Hojr @ ZjUOreNbvL""",2022-04-28T02:56:54.908Z,165111461490800
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T02:56:54.078Z,165111461407800
"""Samiraa @ casYoi_zZN"" folds",2022-04-28T02:56:52.228Z,165111461222800
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T02:56:48.441Z,165111460844100
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T02:56:47.462Z,165111460746200
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T02:56:45.644Z,165111460564400
"""Hojr @ ZjUOreNbvL"" raises to 10508 and go all in",2022-04-28T02:56:42.588Z,165111460258800
"""erfan m @ QiP7VCJIwA"" calls 1000",2022-04-28T02:56:39.537Z,165111459953700
"""Samiraa @ casYoi_zZN"" posts a big blind of 1000",2022-04-28T02:56:36.900Z,165111459690009
"""Nasrin @ CEk0cMuwn3"" posts a small blind of 500",2022-04-28T02:56:36.900Z,165111459690008
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (57648) | #3 ""Hojr @ ZjUOreNbvL"" (10508) | #5 ""Kamran @ qVHsrcyBJS"" (4027) | #6 ""Mahboub @ 6bzXjnEYxs"" (26608) | #7 ""Nasrin @ CEk0cMuwn3"" (12255) | #10 ""Samiraa @ casYoi_zZN"" (14444)",2022-04-28T02:56:36.900Z,165111459690001
"-- starting hand #86  (No Limit Texas Hold'em) (dealer: ""Mahboub @ 6bzXjnEYxs"") --",2022-04-28T02:56:36.900Z,165111459690000
"-- ending hand #85 --",2022-04-28T02:56:33.898Z,165111459389802
"""Mahboub @ 6bzXjnEYxs"" collected 4000 from pot",2022-04-28T02:56:33.898Z,165111459389801
"Uncalled bet of 4000 returned to ""Mahboub @ 6bzXjnEYxs""",2022-04-28T02:56:33.898Z,165111459389800
"""Hojr @ ZjUOreNbvL"" folds",2022-04-28T02:56:33.032Z,165111459303200
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T02:56:27.059Z,165111458705900
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T02:56:24.888Z,165111458488800
"""Mahboub @ 6bzXjnEYxs"" bets 4000",2022-04-28T02:56:23.324Z,165111458332400
"Flop:  [4♠, 6♣, 2♠]",2022-04-28T02:56:17.294Z,165111457729400
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T02:56:16.422Z,165111457642200
"""Mahboub @ 6bzXjnEYxs"" calls 1000",2022-04-28T02:56:12.964Z,165111457296400
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T02:56:10.775Z,165111457077500
"""Hojr @ ZjUOreNbvL"" calls 1000",2022-04-28T02:56:08.405Z,165111456840500
"""erfan m @ QiP7VCJIwA"" calls 1000",2022-04-28T02:56:07.463Z,165111456746300
"""Samiraa @ casYoi_zZN"" folds",2022-04-28T02:56:01.146Z,165111456114600
"""Nasrin @ CEk0cMuwn3"" posts a big blind of 1000",2022-04-28T02:55:59.581Z,165111455958109
"""Mahboub @ 6bzXjnEYxs"" posts a small blind of 500",2022-04-28T02:55:59.581Z,165111455958108
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (58648) | #3 ""Hojr @ ZjUOreNbvL"" (11508) | #5 ""Kamran @ qVHsrcyBJS"" (4027) | #6 ""Mahboub @ 6bzXjnEYxs"" (23608) | #7 ""Nasrin @ CEk0cMuwn3"" (13255) | #10 ""Samiraa @ casYoi_zZN"" (14444)",2022-04-28T02:55:59.581Z,165111455958101
"-- starting hand #85  (No Limit Texas Hold'em) (dealer: ""Kamran @ qVHsrcyBJS"") --",2022-04-28T02:55:59.581Z,165111455958100
"-- ending hand #84 --",2022-04-28T02:55:56.581Z,165111455658102
"""erfan m @ QiP7VCJIwA"" collected 21000 from pot",2022-04-28T02:55:56.581Z,165111455658101
"Uncalled bet of 10500 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T02:55:56.581Z,165111455658100
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T02:55:55.677Z,165111455567700
"""erfan m @ QiP7VCJIwA"" bets 10500",2022-04-28T02:55:39.828Z,165111453982800
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T02:55:32.909Z,165111453290900
"River: 4♦, 3♥, 4♣, A♠ [2♦]",2022-04-28T02:55:30.065Z,165111453006500
"""Nasrin @ CEk0cMuwn3"" calls 5250",2022-04-28T02:55:29.226Z,165111452922600
"""erfan m @ QiP7VCJIwA"" bets 5250",2022-04-28T02:55:27.480Z,165111452748000
